,Protein ID,Protein Descrip,Carbo1 ID,Carbo1 Descrip,Carbo2 ID,Carbo2 Descrip,Vege ID,Vege Descrip,Fruit ID,Fruit Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
82,5361.0,"Chicken, broiler, rotisserie, BBQ, thigh meat and skin",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",28016.0,"KELLOGG'S, EGGO Protein, Waffles, Homestyle",11254.0,"Lotus root, raw",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",994.0,40.5,35.11000000000001,131.93,33.42
83,5215.0,"Turkey, back, from whole bird, non-enhanced, meat only, raw",11565.0,"Turnips, cooked, boiled, drained, without salt",28074.0,"KEEBLER, E.L. FUDGE, Butter Flavored Cookies",11366.0,"Potatoes, boiled, cooked in skin, skin, without salt",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",762.0,30.96,23.33,109.70999999999998,52.78
84,13327.0,"Beef, variety meats and by-products, liver, cooked, pan-fried",11170.0,"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",11170.0,"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",370.0,31.889999999999997,6.669999999999998,50.879999999999995,17.71
85,10886.0,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, unheated",1186.0,"Cheese, cream, fat free",1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",11400.0,"Potatoes, frozen, whole, unprepared",9301.0,"Rambutan, canned, syrup pack",403.0,39.96,3.8400000000000003,54.730000000000004,14.99
86,5063.0,"Chicken, broilers or fryers, breast, meat only, cooked, fried",11174.0,"Corn, sweet, yellow, canned, cream style, regular pack",11124.0,"Carrots, raw",11281.0,"Okra, frozen, cooked, boiled, drained, without salt",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",426.0,37.93,5.74,59.879999999999995,10.84
87,23316.0,"Beef, Australian, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw",1089.0,"Milk, low sodium, fluid",28125.0,"KEEBLER, SANDIES, Chocolate Chip & Pecan Shortbread Cookies",44055.0,"Celery flakes, dried",9452.0,Orange Pineapple Juice Blend,1194.0,40.209999999999994,52.95,139.67,77.43
88,23315.0,"Beef, Australian, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",20630.0,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",20029.0,"Couscous, cooked",11927.0,"Mountain yam, hawaii, cooked, steamed, with salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",709.0,37.69,6.2,124.92,0.59
89,10906.0,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",18974.0,"KASHI, TLC, Honey Sesame Crackers",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11008.0,"Artichokes, (globe or french), cooked, boiled, drained, without salt",9226.0,"Papayas, raw",1034.0,29.65,29.99,169.78999999999996,56.36000000000001
90,23296.0,"Beef, Australian, grass-fed,  external fat, raw",18939.0,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",18639.0,"GEORGE WESTON BAKERIES, Thomas English Muffins",11236.0,"Kale, frozen, cooked, boiled, drained, without salt",9013.0,"Apples, dried, sulfured, stewed, with added sugar",1263.0,27.06,64.74999999999999,145.05,30.33
91,7941.0,"Salami, Italian, pork and beef, dry, sliced, 50% less sodium",20400.0,"Macaroni, cooked, unenriched",18215.0,"Crackers, cheese, sandwich-type with peanut butter filling",11717.0,"Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt",9144.0,"Jackfruit, raw",1202.0,47.800000000000004,53.43000000000001,136.57,27.96
92,1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",43406.0,Yeast extract spread,11892.0,"Turnip greens, frozen, cooked, boiled, drained, with salt",43406.0,Yeast extract spread,9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",630.0,58.11,9.91,81.11,13.989999999999998
93,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",9237.0,"Peaches, canned, water pack, solids and liquids",20009.0,"Buckwheat groats, roasted, dry",11352.0,"Potatoes, flesh and skin, raw",9286.0,"Pomegranates, raw",591.0,19.009999999999998,7.279999999999999,122.03,24.31
94,5358.0,"Chicken, broiler, rotisserie, BBQ, breast meat and skin",18931.0,"USDA Commodity, Bakery, Flour Mix Low-fat",9229.0,"Papaya nectar, canned",11891.0,"Turnip greens, cooked, boiled, drained, with salt",9272.0,"Pineapple, frozen, chunks, sweetened",699.0,37.15,12.850000000000001,111.75000000000001,35.63
95,10895.0,"Pork, cured, ham, separable fat, boneless, unheated",18174.0,"Cookies, graham crackers, chocolate-coated",11281.0,"Okra, frozen, cooked, boiled, drained, without salt",11220.0,"Gourd, dishcloth (towelgourd), raw",9149.0,"Kumquats, raw",1135.0,16.209999999999997,80.1,95.31,51.989999999999995
96,5089.0,"Chicken, broilers or fryers, neck, meat only, cooked, fried",11478.0,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",43274.0,"Cheese, cream, low fat",11810.0,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",9286.0,"Pomegranates, raw",578.0,41.03,29.07,39.72,26.020000000000003
97,23270.0,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",20009.0,"Buckwheat groats, roasted, dry",18141.0,"Cake, yellow, commercially prepared, with vanilla frosting",11444.0,"Seaweed, irishmoss, raw",9226.0,"Papayas, raw",1016.0,36.16,32.43999999999999,156.01,50.22
98,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",20444.0,"Rice, white, long-grain, regular, raw, unenriched",18314.0,"Pie, coconut cream, prepared from mix, no-bake type",11361.0,"Potatoes, roasted, salt added in processing, frozen, unprepared",9041.0,"Bananas, dehydrated, or banana powder",1178.0,19.189999999999998,25.13,227.68,53.16
99,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",11253.0,"Lettuce, green leaf, raw",9272.0,"Pineapple, frozen, chunks, sweetened",11409.0,"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",867.0,56.01,31.05,95.96000000000001,34.68000000000001
100,1250.0,"Nutritional supplement for people with diabetes, liquid",18360.0,"Taco shells, baked",1254.0,"Cheese food, pasteurized process, American, without added vitamin D",11802.0,"New zealand spinach, cooked, boiled, drained, with salt",9041.0,"Bananas, dehydrated, or banana powder",1252.0,32.86,52.480000000000004,174.34,57.28
101,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",11634.0,"Peppers, sweet, green, freeze-dried",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11852.0,"Salsify, cooked, boiled, drained, with salt",9150.0,"Lemons, raw, without peel",1132.0,42.489999999999995,38.8,174.04000000000002,80.07
102,1035.0,"Cheese, provolone",18278.0,"Muffins, blueberry, prepared from recipe, made with low fat (2%) milk",9183.0,"Melons, casaba, raw",11738.0,"Broadbeans, immature seeds, cooked, boiled, drained, with salt",9452.0,Orange Pineapple Juice Blend,777.0,38.39999999999999,38.1,71.72,16.82
103,15027.0,"Fish, fish sticks, frozen, prepared",11565.0,"Turnips, cooked, boiled, drained, without salt",1178.0,"Sour cream, reduced fat",11458.0,"Spinach, cooked, boiled, drained, without salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",525.0,22.38,30.7,42.95,5.37
104,17437.0,"Veal, loin, chop, separable lean and fat, cooked, grilled",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11632.0,"Peppers, jalapeno, canned, solids and liquids",11567.0,"Turnips, frozen, cooked, boiled, drained, without salt",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",725.0,34.8,20.46,103.70999999999998,35.09
105,7954.0,"Beef sausage, pre-cooked",1226.0,"Egg substitute, liquid or frozen, fat free",1182.0,"USDA Commodity, cheese, cheddar, reduced fat",11249.0,"Lentils, sprouted, cooked, stir-fried, without salt",9195.0,"Olives, pickled, canned or bottled, green",981.0,62.53,71.64000000000001,29.12,3.12
106,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",18264.0,"English muffins, wheat",28272.0,"MURRAY, Chocolate Creme Sandwich Cookies",11352.0,"Potatoes, flesh and skin, raw",9322.0,"Tamarinds, raw",1073.0,21.57,25.34,200.87,84.59
107,7235.0,"OSCAR MAYER, Smokies Sausage Little (pork, turkey)",1129.0,"Egg, whole, cooked, hard-boiled",18949.0,"Crackers, whole-wheat, reduced fat",11756.0,"Cardoon, cooked, boiled, drained, with salt",9420.0,"Jackfruit, canned, syrup pack",984.0,37.44,45.55,107.11999999999999,3.74
108,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",11286.0,"Onions, yellow, sauteed",11244.0,"Lambsquarters, raw",11179.0,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",9286.0,"Pomegranates, raw",669.0,26.229999999999997,39.07,61.72,22.33
109,7961.0,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",31028.0,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",11119.0,"Cabbage, chinese (pe-tsai), raw",11096.0,"Broccoli raab, raw",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",270.0,24.169999999999995,2.74,39.85,12.75
110,7961.0,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",18961.0,"Crackers, cream, GAMESA SABROSAS",11253.0,"Lettuce, green leaf, raw",11122.0,"Cardoon, raw",9420.0,"Jackfruit, canned, syrup pack",706.0,26.829999999999995,22.62,98.35,10.899999999999999
111,5292.0,"Turkey patties, breaded, battered, fried",1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",1129.0,"Egg, whole, cooked, hard-boiled",31028.0,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",9055.0,"Blueberries, frozen, sweetened",706.0,33.39,29.889999999999997,75.8,40.44
112,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",28032.0,"GIRL SCOUTS, Samoas Cookies",9183.0,"Melons, casaba, raw",11029.0,"Beans, kidney, mature seeds, sprouted, raw",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",654.0,12.96,29.770000000000003,90.70999999999998,54.459999999999994
113,10982.0,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean only, raw",11205.0,"Cucumber, with peel, raw",1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",11467.0,"Squash, summer, crookneck and straightneck, raw",9415.0,"Pears, raw, green anjou",266.0,26.930000000000003,5.229999999999999,29.09,14.280000000000001
114,15270.0,"Crustaceans, shrimp, untreated, raw",1006.0,"Cheese, brie",11190.0,"Cornsalad, raw",11081.0,"Beets, cooked, boiled, drained",9150.0,"Lemons, raw, without peel",513.0,45.63,29.07,23.330000000000002,10.91
115,5696.0,"Turkey from whole, enhanced, light meat, meat only, raw",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",18050.0,"Bread, reduced-calorie, oat bran, toasted",11444.0,"Seaweed, irishmoss, raw",9013.0,"Apples, dried, sulfured, stewed, with added sugar",508.0,33.33,5.79,91.37,13.61
116,5137.0,"Chicken, capons, giblets, raw",11748.0,"Butterbur, cooked, boiled, drained, with salt",20076.0,"Wheat, durum",11791.0,"Kale, frozen, cooked, boiled, drained, with salt",9301.0,"Rambutan, canned, syrup pack",589.0,35.68,8.370000000000001,100.81,1.34
117,5338.0,"USDA Commodity, Chicken, canned, meat only, with broth",42136.0,"Cream substitute, powdered, light",18248.0,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",11770.0,"Corn, sweet, yellow, cooked, boiled, drained, with salt",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",1172.0,33.38,46.93,161.87,113.02000000000001
118,10861.0,"Pork, cured, bacon, cooked, microwaved",20035.0,"Quinoa, uncooked",11674.0,"Potatoes, baked, flesh and skin, without salt",11203.0,"Cress, garden, raw",9362.0,"Cherries, sour, canned, water pack, drained",1011.0,58.919999999999995,41.230000000000004,101.74,12.57
119,17437.0,"Veal, loin, chop, separable lean and fat, cooked, grilled",43144.0,"Cabbage, mustard, salted",20648.0,"Sorghum flour, whole-grain",11174.0,"Corn, sweet, yellow, canned, cream style, regular pack",9286.0,"Pomegranates, raw",740.0,40.980000000000004,14.51,119.26,20.240000000000002
120,7215.0,"OSCAR MAYER, Ham (water added, honey)",11081.0,"Beets, cooked, boiled, drained",11092.0,"Broccoli, frozen, chopped, unprepared",11927.0,"Mountain yam, hawaii, cooked, steamed, with salt",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",429.0,23.43,4.42,78.83,51.239999999999995
121,10906.0,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",28060.0,"KEEBLER, CHIPS DELUXE, Rainbow Chocolate Chip Cookies",18476.0,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Blueberry",11660.0,"Tomatoes, red, ripe, cooked, stewed",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",1239.0,25.540000000000003,50.900000000000006,174.43,65.25
122,5704.0,"Turkey, whole, enhanced, meat only, raw",11632.0,"Peppers, jalapeno, canned, solids and liquids",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",11892.0,"Turnip greens, frozen, cooked, boiled, drained, with salt",9144.0,"Jackfruit, raw",662.0,37.760000000000005,14.39,106.91,32.629999999999995
123,5722.0,"Turkey, retail parts, thigh, meat only, cooked, roasted",18032.0,"Bread, irish soda, prepared from recipe",11478.0,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",11243.0,"Mushrooms, portabella, grilled",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",530.0,36.86000000000001,12.28,72.8,12.77
124,1200.0,Reddi Wip Fat Free Whipped Topping,11380.0,"Potatoes, mashed, dehydrated, granules without milk, dry form",11203.0,"Cress, garden, raw",11349.0,Poi,9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",703.0,14.950000000000001,6.42,152.65,32.51
125,7913.0,"Salami, pork, beef, less sodium",11711.0,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",11362.0,"Potatoes, raw, skin",44055.0,"Celery flakes, dried",9124.0,"Grapefruit juice, white, canned, sweetened",838.0,30.299999999999997,32.970000000000006,106.97,55.09
126,1130.0,"Egg, whole, cooked, omelet",11871.0,"Succotash, (corn and limas), cooked, boiled, drained, with salt",18312.0,"Pie, chocolate mousse, prepared from mix, no-bake type",11236.0,"Kale, frozen, cooked, boiled, drained, without salt",9309.0,"Rhubarb, frozen, uncooked",576.0,22.53,28.459999999999997,64.94,2.75
127,1229.0,"Cheese, white, queso blanco",11879.0,"Taro, leaves, cooked, steamed, with salt",18006.0,"Bagels, cinnamon-raisin, toasted",11136.0,"Cauliflower, cooked, boiled, drained, without salt",9147.0,"Jujube, dried",938.0,39.24,28.07,143.43,10.27
128,7913.0,"Salami, pork, beef, less sodium",28134.0,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",9316.0,"Strawberries, raw",11359.0,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",1158.0,24.71,58.92,136.67000000000002,18.51
129,5091.0,"Chicken, broilers or fryers, thigh, meat and skin, raw",43144.0,"Cabbage, mustard, salted",20068.0,"Tapioca, pearl, dry",11199.0,"Yardlong bean, raw",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",737.0,20.950000000000003,17.24,124.41999999999999,4.75
130,15169.0,"Mollusks, oyster, eastern, wild, cooked, moist heat",11790.0,"Kale, cooked, boiled, drained, with salt",1281.0,"Yogurt, Greek, non fat, strawberry, CHOBANI",31028.0,"Potatoes, yellow fleshed, hash brown, shredded, salt added in processing, frozen, unprepared",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",374.0,23.73,4.12,62.18,13.57
131,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",18446.0,"Pie crust, standard-type, frozen, ready-to-bake, unenriched",9055.0,"Blueberries, frozen, sweetened",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",9183.0,"Melons, casaba, raw",679.0,17.15,29.919999999999998,86.60000000000001,29.67
132,23315.0,"Beef, Australian, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",11634.0,"Peppers, sweet, green, freeze-dried",18974.0,"KASHI, TLC, Honey Sesame Crackers",11908.0,"Corn, sweet, white, canned, vacuum pack, regular pack",9362.0,"Cherries, sour, canned, water pack, drained",960.0,51.47,18.560000000000002,170.8,61.57
133,17080.0,"Lamb, New Zealand, imported, rack - partly frenched, separable lean and fat, raw",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11726.0,"Beans, snap, green, canned, no salt added, solids and liquids",11982.0,"Peppers, pasilla, dried",9174.0,"Loquats, raw",1038.0,35.6,44.370000000000005,139.0,30.6
134,1186.0,"Cheese, cream, fat free",28100.0,"KEEBLER, FUDGE SHOPPE, Fudge Sticks, Peanut Butter",1129.0,"Egg, whole, cooked, hard-boiled",11521.0,"Taro leaves, cooked, steamed, without salt",9445.0,"Kiwifruit, gold, raw",888.0,39.019999999999996,43.98,87.03,58.97999999999999
135,7076.0,"Smoked link sausage, pork and beef, flour and nonfat dry milk added",11889.0,"Turnips, cooked, boiled, drained, with salt",11445.0,"Seaweed, kelp, raw",11478.0,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",9452.0,Orange Pineapple Juice Blend,399.0,17.91,22.509999999999994,33.480000000000004,18.87
