,DEP ID,DEP Descrip,BC ID,BC Descrip,FFC ID,FFC Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
126,1229.0,"Cheese, white, queso blanco",8596.0,"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE, Caramel Delight",9316.0,"Strawberries, raw",686.0,26.85,30.41,92.9,27.44
127,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",28208.0,"MOTHER'S, Peanut Butter Gauchos Cookies",9057.0,"Boysenberries, frozen, unsweetened",634.0,12.87,23.34,96.94,58.239999999999995
128,42303.0,"Cheese, muenster, low fat",8616.0,"Cereals ready-to-eat, KELLOGG's FROSTED MINI-WHEATS Bite Size Cinnamon Streusel",9420.0,"Jackfruit, canned, syrup pack",712.0,33.86,19.340000000000003,112.03999999999999,26.0
129,1043.0,"Cheese, pasteurized process, pimento",18184.0,"Cookies, oatmeal, prepared from recipe, with raisins",9452.0,Orange Pineapple Juice Blend,861.0,29.04,47.48,82.33000000000001,11.19
130,1200.0,Reddi Wip Fat Free Whipped Topping,18177.0,"Cookies, molasses",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",681.0,9.19,17.95,125.03,33.6
131,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",18400.0,"Crackers, matzo, egg and onion",9183.0,"Melons, casaba, raw",595.0,24.52,12.88,94.39,12.75
132,1046.0,"Cheese food, pasteurized process, American, vitamin D fortified",28156.0,"KEEBLER, Waffle Cones",9322.0,"Tamarinds, raw",993.0,26.16,31.53,158.76,75.99
133,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",8284.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Low Fat Granola with Raisins",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",590.0,12.99,6.54,126.07,66.72999999999999
134,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",28098.0,"KEEBLER, FUDGE SHOPPE, Magic Middles Fudge Filled Cookies, Peanut Butter",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",658.0,11.180000000000001,30.439999999999998,87.46,39.76
135,1251.0,"Cheese, Mexican blend",28038.0,"JACKSON'S, Old Fashioned Vanilla Wafers",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",864.0,28.9,44.03,88.62,45.11
136,1250.0,"Nutritional supplement for people with diabetes, liquid",28274.0,"MURRAY, Honey Graham",9309.0,"Rhubarb, frozen, uncooked",554.0,10.850000000000001,16.39,92.67999999999999,25.740000000000002
137,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",18148.0,"Cheesecake prepared from mix, no-bake type",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",710.0,40.95,13.53,107.89,69.09
138,1007.0,"Cheese, camembert",8504.0,"Cereals ready-to-eat, RALSTON Enriched Wheat Bran flakes",9183.0,"Melons, casaba, raw",638.0,31.12,27.720000000000002,86.80999999999999,23.320000000000004
139,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,8284.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Low Fat Granola with Raisins",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",630.0,13.69,17.33,111.85,34.3
140,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",28057.0,"KEEBLER, CHIPS DELUXE, Oatmeal Chocolate Chip Cookies",9150.0,"Lemons, raw, without peel",572.0,11.36,24.580000000000002,82.12,42.3
141,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",8103.0,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, without salt",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",249.0,6.000000000000001,1.42,54.82,19.080000000000002
142,1046.0,"Cheese food, pasteurized process, American, vitamin D fortified",8316.0,"Cereals, QUAKER, hominy grits, white, regular, dry",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",758.0,26.27,27.38,105.05000000000001,22.02
143,1179.0,"Sour cream, light",8686.0,"Cereals, QUAKER, Weight Control Instant Oatmeal, maple and brown sugar",9252.0,"Pears, raw",554.0,20.23,16.94,86.58,11.22
144,1007.0,"Cheese, camembert",18368.0,Wonton wrappers (includes egg roll wrappers),9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",651.0,29.970000000000002,25.89,73.13,14.66
145,1019.0,"Cheese, feta",28185.0,"KELLOGG'S, POP-TARTS MINI CRISPS, Frosted Strawberry Baked Bites",9237.0,"Peaches, canned, water pack, solids and liquids",728.0,19.35,33.14,89.3,44.2
146,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",28293.0,"Cookie, butter or sugar, with chocolate icing or filling",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",829.0,22.110000000000003,37.7,101.78999999999999,41.81999999999999
147,1007.0,"Cheese, camembert",8015.0,"Cereals ready-to-eat, POST, COCOA PEBBLES",9148.0,"Kiwifruit, green, raw",758.0,25.740000000000002,28.88,100.82,45.25
148,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",18148.0,"Cheesecake prepared from mix, no-bake type",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",375.0,9.47,16.06,50.459999999999994,14.36
149,1070.0,"Dessert topping, powdered",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",9056.0,"Boysenberries, canned, heavy syrup",1071.0,16.79,50.04,148.65,63.14
150,1001.0,"Butter, salted",18225.0,"Crackers, rye, sandwich-type with cheese filling",9237.0,"Peaches, canned, water pack, solids and liquids",1222.0,10.489999999999998,103.47,66.97,4.869999999999999
151,1018.0,"Cheese, edam",18374.0,"Leavening agents, yeast, baker's, compressed",9195.0,"Olives, pickled, canned or bottled, green",607.0,34.42,45.019999999999996,23.37,1.97
152,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",8386.0,"Cereals ready-to-eat, KASHI GOLEAN CRUNCH!",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",480.0,28.23,6.92,85.30000000000001,36.3
153,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",18951.0,"Waffles, chocolate chip, frozen, ready-to-heat",9011.0,"Apples, dried, sulfured, uncooked",870.0,23.59,36.05,120.13,75.88
154,1251.0,"Cheese, Mexican blend",18301.0,"Pie, apple, commercially prepared, enriched flour",9229.0,"Papaya nectar, canned",652.0,25.61,39.660000000000004,50.26,30.79
155,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",18949.0,"Crackers, whole-wheat, reduced fat",9340.0,"Pears, asian, raw",530.0,22.18,8.11,92.83,10.120000000000001
156,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",8646.0,"Cereals ready-to-eat, BEAR NAKED Nut Cluster Crunch, maple pecan walnut",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",681.0,26.71,17.75,110.97999999999999,46.41
157,43261.0,"Yogurt, fruit variety, nonfat",18420.0,"Cake, yellow, dry mix, regular, unenriched",9415.0,"Pears, raw, green anjou",593.0,9.24,11.899999999999999,112.88999999999999,28.73
158,1070.0,"Dessert topping, powdered",18037.0,"Bread, oat bran",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",910.0,15.49,44.45,117.59,60.24
159,42303.0,"Cheese, muenster, low fat",18231.0,"Crackers, standard snack-type, sandwich, with peanut butter filling",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",803.0,36.92,42.18,71.29,22.25
160,1001.0,"Butter, salted",18248.0,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",9055.0,"Blueberries, frozen, sweetened",1236.0,6.56,106.16999999999999,69.07000000000001,37.92999999999999
161,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",28171.0,"KELLOGG'S, POP-TARTS, Frosted Pumpkin Pie Toaster Pastries",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",538.0,8.68,13.84,96.71,33.260000000000005
162,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",9150.0,"Lemons, raw, without peel",749.0,22.060000000000002,35.73,89.68,38.59
163,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",8504.0,"Cereals ready-to-eat, RALSTON Enriched Wheat Bran flakes",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",413.0,14.84,5.46,96.52999999999999,30.740000000000002
164,1070.0,"Dessert topping, powdered",8284.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Low Fat Granola with Raisins",9340.0,"Pears, asian, raw",1000.0,14.4,45.35,143.29,87.49
165,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",28134.0,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",9286.0,"Pomegranates, raw",668.0,12.540000000000001,25.25,102.15,39.92
166,42303.0,"Cheese, muenster, low fat",28308.0,"Crackers, standard snack-type, with whole wheat",9272.0,"Pineapple, frozen, chunks, sweetened",820.0,32.39,35.54,94.07000000000001,35.03
167,1223.0,"Protein supplement, milk based, Muscle Milk, powder",18190.0,"Cookies, peanut butter sandwich, regular",9144.0,"Jackfruit, raw",984.0,56.230000000000004,38.88,107.35,60.23
168,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",666.0,10.29,36.75,77.34,39.3
169,1007.0,"Cheese, camembert",8478.0,"Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",733.0,26.15,25.250000000000004,99.33,60.550000000000004
170,1001.0,"Butter, salted",18028.0,"Bread, egg, toasted",9183.0,"Melons, casaba, raw",1060.0,12.459999999999999,87.80999999999999,59.24,7.69
171,1227.0,"Cheese, dry white, queso seco",18262.0,"English muffins, raisin-cinnamon (includes apple-cinnamon)",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",587.0,33.11,26.180000000000003,55.620000000000005,15.31
172,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",18141.0,"Cake, yellow, commercially prepared, with vanilla frosting",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",691.0,20.960000000000004,32.14,81.57,64.01
173,1251.0,"Cheese, Mexican blend",18306.0,"Pie, blueberry, prepared from recipe",9237.0,"Peaches, canned, water pack, solids and liquids",627.0,26.68,40.470000000000006,41.36,6.039999999999999
174,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",28079.0,"KEEBLER, FUDGE SHOPPE, Coconut Dreams Cookies",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",588.0,7.989999999999999,28.2,79.80000000000001,51.3
175,1031.0,"Cheese, neufchatel",18506.0,"KELLOGG'S, EGGO, NUTRI-GRAIN, Waffles, Low Fat",9420.0,"Jackfruit, canned, syrup pack",546.0,16.01,26.42,66.53,7.09
176,1226.0,"Egg substitute, liquid or frozen, fat free",28000.0,"KELLOGG'S, EGGO, Mini Muffin Tops, Chocolate Chip",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",388.0,15.7,11.309999999999999,57.3,30.2
177,1219.0,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",28236.0,"SUNSHINE, CHEEZ-IT, BIG Crackers",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",698.0,16.67,27.810000000000002,98.36,3.4
178,1223.0,"Protein supplement, milk based, Muscle Milk, powder",8100.0,"Cereals, CREAM OF RICE, dry",9340.0,"Pears, asian, raw",823.0,52.51,17.87,111.55000000000001,13.059999999999999
179,1226.0,"Egg substitute, liquid or frozen, fat free",18190.0,"Cookies, peanut butter sandwich, regular",9150.0,"Lemons, raw, without peel",555.0,19.900000000000002,21.400000000000002,76.91999999999999,39.94
180,1070.0,"Dessert topping, powdered",18567.0,"KRAFT, STOVE TOP Stuffing Mix Chicken Flavor",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",995.0,18.2,44.11000000000001,134.85,71.44
181,1260.0,"Cheese, cheddar, reduced fat",18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",9013.0,"Apples, dried, sulfured, stewed, with added sugar",884.0,32.650000000000006,45.199999999999996,90.15,33.16
182,1006.0,"Cheese, brie",8592.0,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS, Banana Nut",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",762.0,26.61,31.8,98.01,43.52000000000001
183,1130.0,"Egg, whole, cooked, omelet",18006.0,"Bagels, cinnamon-raisin, toasted",9011.0,"Apples, dried, sulfured, uncooked",691.0,22.1,13.780000000000001,125.83,63.93
184,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",28293.0,"Cookie, butter or sugar, with chocolate icing or filling",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",619.0,7.79,27.080000000000002,86.44,43.78
185,43274.0,"Cheese, cream, low fat",18292.0,"Pancakes, plain, dry mix, incomplete, prepared",9183.0,"Melons, casaba, raw",447.0,16.759999999999998,23.080000000000002,43.61,11.510000000000002
186,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",28091.0,"KEEBLER, FUDGE SHOPPE, Fudge Stripes, Oatmeal",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",823.0,33.120000000000005,42.1,83.4,46.18
187,1178.0,"Sour cream, reduced fat",28100.0,"KEEBLER, FUDGE SHOPPE, Fudge Sticks, Peanut Butter",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",771.0,14.430000000000001,45.52,77.9,51.0
188,1179.0,"Sour cream, light",18264.0,"English muffins, wheat",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",395.0,12.78,12.7,61.05,10.53
189,1260.0,"Cheese, cheddar, reduced fat",8655.0,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",791.0,34.690000000000005,25.92,107.56,22.16
190,1250.0,"Nutritional supplement for people with diabetes, liquid",18278.0,"Muffins, blueberry, prepared from recipe, made with low fat (2%) milk",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",395.0,11.59,13.91,58.06,2.64
191,1251.0,"Cheese, Mexican blend",8013.0,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",817.0,35.97,35.35,96.48,5.59
192,1018.0,"Cheese, edam",28134.0,"KEEBLER, TOASTEDS, Party Pack Cracker Assortment",9056.0,"Boysenberries, canned, heavy syrup",928.0,32.48,50.919999999999995,88.14000000000001,8.63
193,1266.0,"Cheese, Swiss, nonfat or fat free",18174.0,"Cookies, graham crackers, chocolate-coated",9362.0,"Cherries, sour, canned, water pack, drained",669.0,33.089999999999996,26.01,80.63000000000001,45.62
194,1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",18420.0,"Cake, yellow, dry mix, regular, unenriched",9147.0,"Jujube, dried",775.0,12.05,14.68,157.19,5.26
195,1229.0,"Cheese, white, queso blanco",28015.0,"KELLOGG'S, EGGO, Waffles, Homestyle",9503.0,"Apples, raw, gala, with skin",645.0,27.229999999999997,34.98,56.01,14.829999999999998
196,1229.0,"Cheese, white, queso blanco",18215.0,"Crackers, cheese, sandwich-type with peanut butter filling",9149.0,"Kumquats, raw",877.0,34.67,50.29,75.17,18.1
197,1260.0,"Cheese, cheddar, reduced fat",18313.0,"Pie, coconut creme, commercially prepared",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",667.0,29.820000000000004,37.14000000000001,56.129999999999995,32.980000000000004
198,1018.0,"Cheese, edam",43218.0,"Cereals ready-to-eat, ALPEN",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",792.0,36.699999999999996,31.19,98.58000000000001,21.43
199,1129.0,"Egg, whole, cooked, hard-boiled",18253.0,"Doughnuts, french crullers, glazed",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",613.0,16.31,28.93,71.52,45.53
200,43261.0,"Yogurt, fruit variety, nonfat",28191.0,"KELLOGG'S, SPECIAL K, Savory Herb Crackers",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",547.0,15.930000000000001,10.219999999999999,103.7,38.900000000000006
201,1184.0,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",18368.0,Wonton wrappers (includes egg roll wrappers),9041.0,"Bananas, dehydrated, or banana powder",680.0,17.55,3.49,153.68,54.8
202,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",28253.0,"SUNSHINE, CHEEZ-IT, Snack Mix",9503.0,"Apples, raw, gala, with skin",825.0,26.11,40.949999999999996,88.94,18.16
203,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",9237.0,"Peaches, canned, water pack, solids and liquids",493.0,11.889999999999999,9.959999999999999,89.55999999999999,46.760000000000005
204,1096.0,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",28260.0,"KELLOGG'S, EGGO, Waffles, Chocolate Chip",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",478.0,12.969999999999999,17.78,67.71,33.120000000000005
205,1010.0,"Cheese, cheshire",18420.0,"Cake, yellow, dry mix, regular, unenriched",9144.0,"Jackfruit, raw",914.0,29.490000000000002,42.84,106.13,19.08
206,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",28186.0,"KELLOGG'S, SPECIAL K, Cracker Chips, Cheddar",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",750.0,34.01,27.800000000000004,98.06,4.88
207,1006.0,"Cheese, brie",18032.0,"Bread, irish soda, prepared from recipe",9226.0,"Papayas, raw",667.0,27.82,32.94,67.27000000000001,8.27
208,42303.0,"Cheese, muenster, low fat",18319.0,"Pie, fried pies, fruit",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",753.0,28.21,34.07,87.1,63.73
209,1259.0,"Cheese spread, American or Cheddar cheese base, reduced fat",8451.0,"Cereals, QUAKER, Quick Oats with Iron, Dry",9252.0,"Pears, raw",604.0,27.47,15.89,94.12000000000002,18.23
210,1223.0,"Protein supplement, milk based, Muscle Milk, powder",18630.0,"PILLSBURY, Chocolate Chip Cookies, refrigerated dough",9452.0,Orange Pineapple Juice Blend,912.0,49.94,38.480000000000004,91.45,53.95
211,1114.0,"Whey, sweet, fluid",18156.0,"Cookies, fudge, cake-type (includes trolley cakes)",9150.0,"Lemons, raw, without peel",405.0,6.949999999999999,4.36,92.75999999999999,7.64
212,1130.0,"Egg, whole, cooked, omelet",28176.0,"KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",632.0,15.0,21.52,95.21,30.81
213,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",8567.0,"Cereals ready-to-eat, KASHI 7 Whole Grain Nuggets",9362.0,"Cherries, sour, canned, water pack, drained",500.0,16.860000000000003,4.09,110.5,31.04
214,43261.0,"Yogurt, fruit variety, nonfat",18961.0,"Crackers, cream, GAMESA SABROSAS",9056.0,"Boysenberries, canned, heavy syrup",667.0,12.4,20.69,105.86,28.369999999999997
215,1212.0,"Milk, dry, whole, without added vitamin D",8695.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED MINI-WHEATS, little bites",9452.0,Orange Pineapple Juice Blend,898.0,35.919999999999995,28.49,134.92,69.19
